label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
0,0,0.004975,0.19,0.32,0.022297,0.664,0,0.36,0.038,0,0,0,0.32,14,1498,10944,426706,664218,664522,664958,676733,677367,677373,732328,746551,1147388,1150513,1151404,1172937,1528982,1529530,1534110,1536021,1545514,1934144,1934163,1936967,2022810,2024977
0,0,0.033167,0.08,0.54,0.471344,0,0,0.52,0.022,0,0,0,0.54,14,1496,2038,415609,664217,664525,664650,676734,677367,677508,732114,737439,1147363,1150513,1150653,1163044,1528983,1529039,1533924,1536018,1536030,1934144,1934165,1934184,2022801,2022897
0,0,1,0.01,0.06,0.025313,0.018,0.04,0.08,0.014,0,0.1,0,0.06,15,1493,207921,415799,664216,664523,669731,676733,677367,688534,734651,937180,1149506,1150514,1151089,1163880,1528982,1529215,1533924,1536018,1539851,1934144,1934163,1934300,2022801,2022897
0,0,0.004975,0.01,0,0.185234,0.022,0.08,0.02,0.026,0,0.2,0,0,40,1942,2635,416425,664217,664523,666253,676734,677367,677371,733512,738055,1148605,1150512,1154428,1163733,1528983,1530628,1533924,1536018,1536664,1934145,1934173,1934719,2022801,2022897
0,0,0.004975,1,0.02,1,0.874,0,0.14,0.026,0,0,0,0.26,15,1479,2032,481023,664216,664522,665045,676734,677368,695113,732138,737432,1147398,1150512,1150546,1283116,1528982,1528994,1533968,1536021,1536022,1934144,1934168,1942664,2022803,2028128
0,0,0.008292,0.02,0.08,0.027922,0.038,0.05,0.14,0.15,0,0.2,0,0.08,14,1557,2069,415652,664216,664522,666988,676733,677367,680312,733142,737474,1148302,1150513,1150890,1163083,1528982,1529190,1533924,1536018,1536065,1934144,1934163,1934223,2022801,2022897
0,0,0.004975,0.04,0.04,1,0,0,0.04,0.004,0,0,0,0.04,14,1478,2032,432631,664216,664522,664576,676734,677368,677918,732094,737432,1147344,1150512,1150540,1188486,1528982,1528993,1533926,1536021,1536022,1934144,1934166,1938929,2022805,2026577
0,0,0.003317,0,0,0,0,0,0.16,0.04,0,0,0,0,22,1508,2033,415607,664217,664524,665438,676733,677368,677371,733000,737433,1147606,1150518,1150585,1163037,1528990,1529049,1533924,1536018,1536023,1934145,1934169,1934181,2022801,2022897
0,0,0.004975,0.35,0.68,0.046047,0,0,0.76,0.146,0,0,0,0.68,14,1496,2047,415609,664216,664522,664762,676734,677367,677482,732173,737448,1147430,1150513,1150653,1163060,1528983,1529039,1533924,1536018,1536040,1934146,1934163,1934184,2022801,2022897
1,0,0.003317,0,0,0.026109,0.004,0.01,0,0.004,0,0.1,0,0,16,1655,2258,415882,664216,664522,669832,676733,677367,677371,734588,737669,1148973,1150513,1151179,1163291,1528985,1529446,1533924,1536018,1536267,1934145,1934164,1934324,2022801,2022897
0,0,0.006633,0.2,0.32,0.11325,0.094,0.02,0.42,0.094,0,0.1,0,0.32,19,1502,5215,419965,664216,664522,666088,676735,677367,677567,732775,740693,1148000,1150513,1150587,1166718,1528983,1529015,1533938,1536021,1539397,1934144,1934164,1934179,2022832,2022898
0,0,0.031509,0.03,0.64,0.025266,0.298,0.29,0.44,1,0,0.8,0,1,37,1475,2032,415606,664216,664522,666951,676733,677367,677379,733869,737432,1147832,1150512,1150984,1163036,1528982,1529340,1533924,1536018,1536022,1934144,1934163,1934188,2022801,2022897
0,0,0.006633,0.02,0,0.099687,0,0,0.08,0.03,0,0,0,0,14,1479,355449,657452,664216,664526,665908,676737,677367,677564,732959,1112590,1148156,1150523,1150875,1512420,1528989,1528994,1534034,1536019,1913277,1934144,1934163,1976454,2022803,2030784
0,0.05,0.170813,0.02,0.04,0.004094,0.084,0.32,0.9,1,0.1,0.7,0,0.44,15,1571,2084,415672,664223,664522,665098,676735,677367,677376,732336,737490,1147459,1150512,1150837,1163101,1528982,1529121,1533925,1536020,1536083,1934144,1934165,1934241,2022802,2025086
0,0,1,0.45,0,0.179406,1,0.05,0.56,0.736,0,0.2,0,0.5,15,1508,2033,415607,664216,664522,666052,676736,677367,677371,732521,737433,1147769,1150515,1151086,1163037,1528982,1529392,1533924,1536018,1536023,1934144,1934165,1934181,2022801,2022897
0,0,0.004975,0.04,0,0,0,0,0,0,0,0,0,0.04,15,1563,8412,423659,664216,664524,670926,676734,677368,677371,735574,743978,1147350,1150512,1150755,1170237,1528990,1529104,1533924,1536018,1542847,1934144,1934163,1935513,2022801,2022897
0,0.9,0.046434,0.44,0.24,0.005141,0.456,0.57,0.26,0.558,0.1,0.8,0,0.24,14,1524,3966,416560,664216,664522,665938,676733,677367,677854,732252,739418,1147518,1150512,1150640,1163900,1528985,1529041,1533924,1536018,1537815,1934144,1934166,1934197,2022801,2022897
1,0,0.008292,0.25,0,0.046656,0.116,0.04,0.16,0.032,0,0.1,0,0.12,16,1516,2032,415606,664216,664522,664902,676733,677367,684163,732441,737432,1147687,1150514,1150728,1163036,1528988,1529038,1533925,1536021,1536022,1934144,1934163,1934179,2022803,2022898
0,0,0.006633,0.02,0.02,0.046797,0,0,0.02,0.01,0,0,0,0.02,15,1521,2032,417906,664216,664521,670114,676733,677367,677371,733428,737432,1148535,1150512,1150673,1317016,1528986,1529043,1533925,1536021,1536022,1934144,1934166,1934641,2022808,2024270
0,0,0.00995,0.02,0.52,0.187891,0,0,0.88,0.052,0,0,0,0.52,24,1496,2037,415609,664216,664522,664559,676738,677367,677416,732104,737438,1147343,1150513,1150740,1163042,1528982,1529055,1533924,1536018,1536028,1934144,1934163,1934184,2022801,2022897
0,0,0.003317,0,0,0,0,0,0,0,0,0,0,0,17,1496,2047,415609,664217,664525,665433,676745,677368,677371,732965,737448,1148058,1150512,1150650,1163060,1528990,1529039,1533924,1536018,1536040,1934144,1934167,1934184,2022801,2022897
0,0,0.003317,0.63,0.8,0.022969,0.122,0.04,0.74,0.092,0,0.1,0,0.8,15,1476,2061,415642,664216,664521,668457,676734,677367,683607,734191,737463,1149154,1150512,1150775,1163075,1528982,1529147,1533925,1536019,1536056,1934144,1934163,1934215,2022802,2022978
0,0,0.092869,0.33,0.04,0.060937,0.18,0.11,0.16,0.374,0,0.4,0,0.04,19,1498,2032,422300,664216,664521,665149,676733,677367,677371,732333,737432,1147584,1150512,1150611,1243459,1528982,1529014,1534020,1536019,1536022,1934144,1934163,1936826,2022810,2024851
0,0,1,0.05,0,0.337266,1,0.03,0.06,0.396,0,0.1,0,0.04,14,1482,2032,415608,664216,664523,665202,676733,677367,678972,732868,737434,1147900,1150512,1150539,1163038,1528983,1528995,1533924,1536018,1536024,1934144,1934164,1934180,2022801,2022897
0,0.25,0.00995,0.64,0.2,0,0,0.05,0.18,0.02,0.1,0.1,0,0,17,1607,2032,415866,664216,664522,664633,676733,677367,677855,732105,737432,1147353,1150512,1151101,1163279,1528982,1529181,1533925,1536020,1536022,1934144,1934163,1934266,2022808,2022903
0,0,0.006633,0.08,0.08,0.0235,0.062,0.18,0.28,1,0,0.4,0,0.08,15,1498,2032,426066,664216,664522,670239,676733,677367,677371,734351,737432,1149282,1150514,1150694,1295990,1528982,1529014,1534976,1536021,1536022,1934144,1934166,1935986,2022810,2023842
0,0,1,0,0,0.030094,0,0,0.22,0.042,0,0,0,0,24,1508,2033,415607,664216,664522,664591,676733,677367,680377,732122,737433,1147375,1150518,1150585,1163037,1528982,1529049,1533924,1536018,1536023,1934144,1934169,1934181,2022801,2022897
1,0,0.202322,0,0.02,0.111859,0.008,0.1,0.02,0.078,0,0.1,0,0.02,14,1475,3837,416705,664219,664521,666035,676733,677367,727202,733012,739280,1148010,1150513,1152756,1165145,1528982,1529990,1533924,1536018,1537939,1934144,1934163,1934442,2022801,2022897
0,0.15,1,0.17,0,0.000063,0,0.03,0,0,0.1,0.1,0,0,14,1475,11273,427190,664216,664522,666073,676733,677367,680800,732308,746894,1147563,1150512,1153788,1173297,1528983,1529772,1533924,1536018,1545862,1934144,1934163,1939841,2022801,2022897
0,0,0.510779,0.01,0.02,0.030844,0.264,0.09,0.58,0.274,0,0.4,0,0.02,14,1550,2032,415611,664216,664522,665782,676734,677367,685829,732821,737432,1148041,1150513,1150607,1163036,1528982,1529072,1533926,1536019,1536022,1934144,1934165,1934183,2022808,2022899
0,0.5,0.006633,0.11,0.28,0.002078,0.032,0.12,0.36,0.488,0.1,0.2,0,0.32,16,1492,5972,420923,664216,664527,664565,676743,677367,678310,732093,741499,1147338,1150512,1151981,1167567,1528982,1529666,1533925,1536020,1540229,1934144,1934163,1937145,2022804,2022968
0,0,0.024876,0.05,0,0,0,0,0,0,0,0,0,0,14,1520,2032,415611,664218,664524,670926,676733,677368,677371,735574,737432,1147350,1150513,1150573,1163036,1528990,1529036,1533931,1536021,1536022,1934144,1934163,1934183,2022802,2022899
0,0,0.00995,0.01,0,0.430312,0.028,0.02,0.02,0.008,0,0.1,0,0,14,1477,2048,415624,664216,664526,665047,676733,677367,678864,732338,737449,1147589,1150513,1150571,1163062,1528983,1529005,1533925,1536019,1536041,1934144,1934163,1934189,2022802,2022901
0,0.05,0.004975,0.07,0.06,0.010484,0.096,0.02,0.64,0.064,0.1,0.2,0,0.06,61,1476,2659,416455,664216,664523,665295,676736,677367,677618,732213,738081,1147479,1150513,1150644,1163762,1528982,1529081,1533925,1536021,1536693,1934144,1934167,1935023,2022802,2023523
0,0,0.084577,0,0.24,0.021891,0.21,0.05,0.02,0.956,0,0.2,0,1,14,1584,8727,424291,664216,664524,664817,676733,677367,677519,732107,744312,1147356,1150512,1151523,1170610,1528985,1529675,1533924,1536018,1543204,1934144,1934163,1936313,2022801,2022897
0,0,0.004975,0.06,0.04,0.280687,0,0,0.04,0,0,0,0,0.04,14,1508,2033,415607,664221,664524,668759,676734,677367,679637,734225,737433,1149178,1150518,1150585,1163037,1528984,1529049,1533924,1536018,1536023,1934144,1934164,1934181,2022801,2022897
0,0,0.008292,0.01,0.02,0.047609,0,0,0.02,0.086,0,0,0,0.02,15,1649,2495,415725,664216,664522,666214,676733,677367,677371,733565,737911,1148221,1150513,1151533,1163217,1528986,1529267,1533924,1536018,1536516,1934144,1934167,1934293,2022801,2022897
0,0,0.014925,0,0.02,0.571969,0,0,0.16,0.012,0,0,0,0.02,14,1493,2133,415621,664216,664525,666125,676734,677367,677434,732900,737492,1148111,1150514,1150944,1163057,1528982,1529315,1533924,1536018,1536084,1934144,1934163,1934193,2022801,2022897
0,0,0.003317,0.11,0.14,0.112312,0.084,0.02,0.26,0.082,0,0.1,0,0.14,15,1481,3799,416362,664216,664521,664672,676733,677367,677371,732236,739241,1147467,1150514,1150578,1165098,1528984,1528997,1534274,1536021,1537902,1934144,1934163,1934182,2022803,2023201
0,0,0.016584,0.11,0.14,0.112312,0.084,0.02,0.26,0.082,0,0.1,0,0.14,16,1481,3799,416362,664216,664521,664672,676733,677367,677371,732236,739241,1147467,1150512,1150553,1165098,1528984,1528997,1534274,1536019,1537902,1934144,1934163,1934182,2022803,2023201
1,0,0.006633,0.04,0.02,0.076094,0.038,0.13,0.14,0.15,0,0.6,0,0.02,41,1475,278449,597338,664216,664523,666158,676734,677367,689023,732422,999655,1147669,1150513,1155049,1388701,1528982,1531026,1533924,1536018,1791624,1934144,1934163,1935409,2022801,2022897
1,0,0.169154,0,0,0.046656,0.012,0.09,0,0.066,0,0.2,0,0,15,1761,406710,539507,664216,664524,664571,676733,677367,677780,732092,1082349,1147341,1150513,1151611,1495825,1528982,1529566,1533924,1536018,1873407,1934146,1934164,1934573,2022801,2022897
0,0,0.006633,0.03,0,0.405172,0,0,0.38,0.04,0,0,0,0,17,1533,2128,415643,664216,664523,671199,676736,677367,677371,734937,737533,1149700,1150513,1150807,1163157,1528982,1529069,1533925,1536020,1536137,1934144,1934163,1934220,2022807,2022934
0,0.15,0.008292,0.14,0.2,0.000188,0.016,0.16,0.22,0.086,0.2,1,0,0.16,42,1481,61799,431766,664216,664525,671186,676736,677367,677844,733107,797458,1148276,1150512,1151084,1221206,1528985,1529277,1534039,1536020,1596769,1934144,1934163,1934254,2022803,2022997
0,0,0.004975,0.1,0.54,0.191938,0.362,0.02,0.74,0.288,0,0.2,0,0.54,15,1522,2037,415609,664216,664523,664882,676734,677367,677641,732506,737438,1147696,1150512,1150938,1163042,1528983,1529105,1533924,1536018,1536028,1934144,1934171,1934184,2022801,2022897
0,0,0.008292,0.01,0.12,0.087406,0.248,0.07,0.6,0.258,0,0.2,0,0.12,21,1484,7994,419591,664216,664524,665595,676745,677367,684393,732688,743563,1147922,1150513,1150592,1167182,1528982,1529013,1533925,1536021,1542405,1934144,1934163,1937601,2022803,2049981
0,0,0.016584,0.01,0.06,0.030609,0.142,0.05,0.22,0.078,0,0.2,0,0.06,14,1550,2032,415611,664216,664523,668974,676733,677367,688786,733661,737432,1148741,1150513,1150607,1163036,1528982,1529072,1533926,1536021,1536022,1934144,1934165,1934183,2022808,2022899
0,0.05,0.00995,0,0.12,0.00975,0.018,0.01,0.16,0.016,0.1,0.1,0,0.12,14,1475,5011,416138,664216,664524,666593,676734,677367,677371,732756,740487,1147983,1150514,1151540,1166503,1528984,1529371,1533924,1536018,1539187,1934144,1934166,1934490,2022801,2022897
1,0.05,0.004975,0.36,0.08,0.000031,0.008,0.01,0.02,0.008,0.1,0.1,0,0.08,14,1507,2032,426076,664221,664523,667540,676733,677367,677371,733659,737432,1148739,1150513,1150680,1163036,1528983,1529033,1534048,1536020,1536022,1934144,1934163,1934384,2022802,2022992
0,0,0.107794,0.19,0.08,0.079312,0.056,0.02,0.12,0.086,0,0.2,0,0.08,15,1479,2032,415688,664216,664523,664619,676736,677367,677554,732093,737432,1147338,1150514,1150867,1163036,1528983,1529198,1533932,1536020,1536022,1934144,1934163,1934219,2022804,2022927
0,0,0.011609,0.11,0.08,0.517359,0.044,0,0.08,0.012,0,0,0,0.08,14,1481,7967,416987,664216,664521,664881,676733,677367,677371,732125,743518,1147379,1150514,1150578,1169768,1528986,1528997,1533925,1536021,1542373,1934144,1934163,1935352,2022803,2024212
0,0,0.004975,0.03,0.04,0.118859,0,0,0.06,0.02,0,0,0,0.04,14,1557,2069,415652,664219,664522,664782,676738,677367,677371,732220,737474,1147486,1150512,1151160,1163083,1528986,1529190,1533924,1536018,1536065,1934144,1934167,1934223,2022801,2022897
0,1,1,0.06,0.04,0.007016,0.062,0.33,0.64,0.064,0.1,0.1,0,0.06,14,1495,2188,415801,664216,664522,664992,676734,677367,688128,732231,737591,1147498,1150513,1150605,1163216,1528982,1529004,1533925,1536019,1536195,1934144,1934165,1934179,2022806,2022898
1,0,0.25539,0.01,0.08,0.038172,0.04,0.06,0.3,0.116,0,0.1,0.6,0.28,19,1475,2032,590175,664217,664524,664547,676733,677367,677371,732097,737432,1147342,1150517,1150850,1163036,1528988,1529207,1533924,1536018,1536022,1934144,1934164,1934285,2022801,2022897
1,0.05,0.003317,0.33,0.12,0.000078,0.012,0.03,0.1,0.018,0.1,0.2,0,0.12,14,1488,2032,416776,664216,664526,664547,676734,677367,677371,732097,737432,1147342,1150513,1150582,1163036,1528987,1529002,1533925,1536021,1536022,1934144,1934163,1934722,2022808,2023289
0,0,0.008292,0.06,0.4,0.046281,0.384,0.09,0.44,0.276,0,0.1,0,0.5,14,1581,2034,415607,664219,664522,665033,676733,677367,678208,732616,737435,1147860,1150513,1151188,1163039,1528983,1529260,1533924,1536018,1536025,1934144,1934163,1934181,2022801,2022897
1,0,0.004975,0.84,0.2,0.025188,0.078,0.08,0.24,0.078,0,0.1,0,0.48,14,1483,2032,415606,664216,664522,664888,676733,677367,684688,732449,737432,1147699,1150513,1150543,1163036,1528982,1528996,1533932,1536019,1536022,1934147,1934168,1934455,2022806,2023088
0,0,0.004975,1,0.54,0.045844,0.118,0.01,0.6,0.106,0,0.1,0,0.54,14,1479,17982,434400,664218,664523,666171,676733,677367,678746,732502,753721,1147750,1150514,1150550,1180346,1528984,1528994,1533925,1536019,1552814,1934144,1934169,1942483,2022804,2029455
0,0.05,0.006633,0.07,0.36,0.0125,0.144,0.14,0.62,0.714,0.1,0.6,0,0.36,15,1542,2032,415612,664216,664524,664605,676733,677367,677393,732103,737460,1147355,1150512,1150599,1163063,1528987,1529061,1533924,1536018,1536042,1934144,1934163,1934180,2022801,2022897
1,0.15,0.006633,0.05,0.12,0,0,0.25,0.14,0.02,0.1,0.2,0,0,14,1522,2037,415609,664216,664522,668528,676733,677367,677954,732573,737438,1147816,1150514,1151029,1163042,1528988,1529105,1533924,1536018,1536028,1934144,1934163,1934184,2022801,2022897
0,0,0.016584,0.08,0.1,1,0,0,0.16,0.114,0,0,0,0.1,15,1481,2032,415606,664218,664522,669218,676750,677368,678729,733757,737432,1148818,1150513,1150544,1163036,1528984,1528997,1533925,1536020,1536022,1934144,1934164,1934179,2022803,2022898
0,0,0.053068,0.09,0.08,0.135594,0.29,0.01,0.18,0.076,0,0.1,0,0.08,522,1571,2061,415642,664216,664521,666201,676733,677367,693650,732888,737463,1148098,1150513,1150865,1163075,1528984,1529121,1533925,1536019,1536056,1934144,1934163,1934215,2022802,2022978
0,0,0.004975,0.05,0.04,0.403219,0,0,0.04,0.004,0,0,0,0.04,14,1475,72428,420985,664220,664522,664596,676733,677367,677371,732162,808941,1147421,1150514,1155000,1168577,1528982,1530868,1533924,1536018,1607584,1934144,1934165,1938064,2022801,2022897
0,0.05,0.004975,1,0,0.007734,0.126,0.01,0.54,0.056,0.1,0.1,0.2,0.56,15,1513,2045,415622,664216,664524,665133,676733,677367,682219,732538,737446,1147783,1150513,1150580,1163051,1528987,1529025,1533925,1536020,1536037,1934145,1934164,1934182,2022803,2022900
0,0,0.003317,0,0,0.271484,0,0,0,0,0,0,0,0,15,1701,2032,470472,664216,664521,665663,676733,677367,677371,733144,737432,1148304,1150512,1151768,1163036,1528986,1529396,1533925,1536021,1536022,1934144,1934163,1947951,2022803,2023291
0,0,0.006633,0.17,0.34,0.318844,0.302,0.68,0.34,0.508,0,0.5,0,0.34,14,1665,2032,415756,664216,664525,665873,676733,677367,679685,732330,737432,1147577,1150514,1151199,1167417,1528985,1529299,1533924,1536018,1536022,1934144,1934165,1934316,2022801,2022897
0,0,1,0.08,0.06,0.111031,0.316,0.02,0.26,0.246,0,0.1,0,0.26,14,1483,31725,447204,664216,664523,664970,676733,677367,681906,732311,767244,1147566,1150512,1150558,1194024,1528982,1528996,1534030,1536019,1566631,1934144,1934164,1934179,2022806,2022898
1,0.1,0.004975,0.03,0.02,0.005594,0.014,0.32,0.52,0.456,0.2,1,0,0.02,16,1505,2066,415647,664216,664524,667022,676733,677367,681757,733574,737468,1148661,1150517,1150617,1163079,1528982,1529028,1533925,1536021,1536061,1934146,1934163,1934207,2022807,2022912
0,0.35,0.006633,1,0.08,0.000328,0.06,0.14,0.94,0.114,0.1,0.2,0,0.06,14,1484,2032,415612,664216,664524,672894,676736,677367,677371,735912,738370,1149857,1150514,1150575,1163063,1528982,1529003,1533925,1536020,1536042,1934144,1934164,1934180,2022803,2022908
0,0,0.0199,0.01,0.12,0.067609,0.494,0.03,0.28,0.188,0,0.1,0,0.12,16,1496,2038,415609,664216,664523,665840,676733,677367,679831,734390,737439,1148091,1150512,1150650,1163044,1528983,1529039,1533924,1536018,1536030,1934145,1934163,1934184,2022801,2022897
0,0.6,0.004975,0.74,0.38,0.000531,0.038,0.38,0.36,0.558,0.1,0.5,0,0.38,15,1824,2032,442647,664216,664523,671232,676733,677367,677537,734175,737432,1149140,1150513,1152559,1207567,1528987,1529770,1533925,1536020,1536022,1934144,1934163,1935098,2022803,2040924
0,0.05,0.079602,0.32,0.28,0.000063,0.028,0.01,0.46,0.028,0.1,0.1,0,0.02,16,1477,152372,530830,664216,664522,665147,676733,677367,678941,732100,890165,1147350,1150512,1150545,1314856,1528984,1529001,1533925,1536020,1686307,1934144,1934163,1979424,2022802,2022902
0,0,0.048093,1,0.14,0,0.382,0.02,0.3,0.22,0,0.1,0,0.04,27,1477,4831,415643,664216,664522,666888,676733,677367,695888,732895,740301,1148105,1150513,1150563,1163176,1528983,1529001,1533925,1536020,1537688,1934145,1934164,1934220,2022802,2022934
0,0,0.454395,0.01,0.02,0,0,0,0.06,0.042,0,0,0,0.02,22,1475,2032,415614,664216,664523,664553,676733,677368,677371,732102,737432,1147339,1150513,1150753,1163043,1528990,1529057,1533924,1536018,1536029,1934144,1934163,1934180,2022801,2022897
1,0,0.003317,0,0,0.133141,0.128,0.32,0,0.276,0,0.9,0,0,16,1475,4155,418530,664216,664522,664596,676733,677367,678004,732162,739614,1147421,1150513,1157606,1165509,1528982,1530589,1533924,1536018,1538284,1934144,1934165,1936774,2022801,2022897
1,0,0.610282,0.24,0.92,0.000672,0.362,0.52,0.66,0.686,0,0.6,0,0.78,14,1488,6210,419357,664216,664525,664593,676733,677367,678675,732096,741734,1147347,1150516,1151096,1166236,1528985,1529002,1533935,1536019,1538949,1934144,1934165,1934672,2022808,2023236
0,0,0.004975,0.23,0.36,0.024578,0.15,0.03,0.36,0.13,0,0.1,0,0.36,14,1502,2032,415606,664216,664525,666301,676733,677367,677808,732460,737432,1147711,1150513,1150587,1163036,1528983,1529015,1533926,1536021,1536022,1934144,1934164,1937421,2022821,2025319
0,0,0.006633,0.01,0,0.608437,0.302,0.01,0.06,0.156,0,0,0,0,14,1479,8020,423402,664216,664523,664558,676733,677367,679378,732109,743567,1147339,1150514,1150550,1169827,1528983,1528994,1534205,1536021,1542434,1934144,1934163,1934179,2022804,2022898
0,0.15,0.140962,0.36,0.12,0,0,0.69,0.38,0.928,0.1,1,0,0,14,1481,2306,415946,664217,664525,664591,676733,677367,677400,732122,737717,1147375,1150516,1150769,1163344,1528982,1528997,1533925,1536020,1536314,1934144,1934164,1934179,2022803,2023076
0,0,0.111111,0.06,0.02,0.405469,0,0,0.02,0.002,0,0,0,0.02,14,1559,30333,416067,664216,664522,665199,676733,677368,678667,732161,766194,1147420,1150513,1150695,1167536,1528983,1529093,1533938,1536020,1548469,1934145,1934164,1934209,2022802,2022928
0,0,0.004975,0.08,0.26,0.025781,0,0,0.1,0.026,0,0,0,0.26,17,1481,2032,416785,664216,664521,670242,676735,677367,678427,734055,737432,1149051,1150512,1150553,1344963,1528982,1528997,1533925,1536020,1536022,1934144,1934163,1934182,2022803,2022992
0,0.2,0.004975,1,0.28,0.000359,0.042,0.04,0.24,0.028,0.1,0.1,0,0.28,18,1484,2064,415610,664216,664521,670927,676733,677367,687248,734031,737466,1149031,1150514,1150575,1163061,1528983,1529003,1533925,1536020,1536059,1934144,1934163,1934182,2022803,2022908
0,0,0.046434,0.05,0.04,0.156812,0,0,0.42,0,0,0,0,0.04,18,1487,2727,415641,664217,664522,666971,676733,677367,677371,732953,738157,1148149,1150512,1150541,1163105,1528983,1529006,1533924,1536018,1536376,1934144,1934163,1934185,2022801,2022897
0,0,0.104478,0.01,0.02,0.002266,0.148,0.04,0.02,0.086,0,0.3,0,0.02,14,1563,2032,422714,664216,664524,664550,676733,677367,677396,732087,737432,1147334,1150512,1150755,1192985,1528982,1529104,1533924,1536018,1569822,1934144,1934163,1935370,2022801,2022897
0,0,0.003317,0,0,1,0,0,0,0.008,0,0,0,0,15,1475,2093,415662,664217,664522,665755,676733,677368,681137,732584,737479,1147829,1150512,1150940,1163090,1528982,1529163,1533924,1536018,1536070,1934144,1934164,1934236,2022801,2022897
1,0,0.101161,0.04,0.04,0.047938,0.022,0.29,0.06,0.48,0,0.4,0.2,0.04,14,1481,2145,415742,664216,664521,664605,676735,677367,677735,732103,737549,1147355,1150513,1150767,1163171,1528987,1529200,1533967,1536019,1536155,1934144,1934163,1934276,2022803,2022961
0,0.05,0.036484,0.2,0.22,0.006109,0.054,0.31,0.46,0.68,0.1,0.6,0,0.22,14,1481,2035,415610,664216,664522,665031,676733,677367,678567,732615,737436,1147859,1150518,1150570,1163040,1528982,1529012,1533930,1536020,1536026,1934144,1934163,1934182,2022803,2022904
0,0,0.004975,0.02,0.26,0.045375,0.208,0.01,0.06,0.2,0,0.1,0,0.26,33,1498,19828,436191,664218,664523,664735,676735,677367,677373,732328,755654,1147388,1150523,1151606,1182272,1528982,1529014,1534308,1536021,1554641,1934145,1934163,1934179,2022810,2022898
1,0,0.12272,0,0.04,0.078297,0.006,0.33,0.04,0.1,0,0.8,0,0.04,14,1608,3215,417209,664219,664523,664665,676734,677367,677622,732132,738648,1147389,1150515,1151339,1164421,1528982,1529555,1533924,1536018,1537287,1934144,1934165,1935356,2022801,2022897
0,0,0.006633,0.16,0.08,0,0,0,0.08,0.008,0,0,0,0.08,14,1602,98310,430891,664218,664522,664683,676734,677368,677371,732302,830899,1147431,1150513,1151142,1254622,1528990,1529176,1533925,1536021,1631793,1934144,1934167,1938552,2022809,2047565
0,0,0.099502,0.03,0.08,0.397906,0.044,0.07,0.08,0.044,0,0.1,0,0.08,14,1487,2032,415683,664216,664521,665306,676733,677367,677743,732289,737432,1147548,1150513,1150766,1163036,1528982,1529204,1533924,1536018,1536022,1934144,1934163,1934185,2022801,2022897
0,0,0.422886,0.04,0,0.020688,0,0,0.54,0.024,0,0,0,0.18,14,1508,2033,415607,664216,664525,667995,676734,677367,679240,733102,737433,1148272,1150518,1150585,1163037,1528982,1529049,1533924,1536018,1536023,1934144,1934164,1934181,2022801,2022897
0,0,0.00995,0.02,0.02,0.113797,0,0,0.04,0.286,0,0,0,0.02,14,1481,2032,433409,664216,664523,671954,676735,677367,677412,733320,737432,1148447,1150515,1150749,1182598,1528985,1528997,1533960,1536021,1536022,1934144,1934164,1943089,2022826,2032552
0,0,0.004975,0.01,0.04,0.020672,0.238,0.24,0.26,0.352,0,0.5,0.1,0.04,15,1475,346825,417175,664221,664522,669865,676733,677367,677371,735060,1077275,1149796,1150514,1152016,1522290,1528985,1529626,1533924,1536018,1885558,1934145,1934164,1934469,2022801,2022897
1,0,0.06136,0.03,0.08,0,0,0,0.08,0.028,0,0,0,0.08,14,1491,2050,415627,664216,664524,664573,676733,677368,677371,732143,737451,1147343,1150516,1150569,1163055,1528990,1529032,1533924,1536018,1536044,1934146,1934166,1934187,2022801,2022897
0,0,0.008292,0.51,0.14,0.026141,0.402,0.01,0.12,0.262,0,0.1,0,0.16,15,1526,2032,421268,664219,664521,664565,676733,677367,677680,732093,737432,1147338,1150514,1150787,1191010,1528982,1529046,1533938,1536021,1536022,1934144,1934163,1938530,2022804,2028189
0,0.45,0.05141,0,0.32,0.005141,0.344,1,0.7,1,0.1,1,1,1,16,1475,12714,417490,664216,664522,664566,676733,677367,677453,732098,748386,1147348,1150513,1155763,1164667,1528988,1531636,1533924,1536018,1538869,1934145,1934163,1935899,2022801,2022897
0,0.45,0.00995,0,0.22,0.009031,0.044,0.09,0.22,0.044,0.1,0.1,0,0.22,16,1493,2201,415621,664216,664523,665118,676733,677367,677824,732250,737492,1147517,1150514,1151095,1163057,1528982,1529261,1533924,1536018,1536084,1934144,1934163,1934193,2022801,2022897
0,0,0.008292,0.82,0.26,0.124344,0.176,0.17,0.26,0.042,0,0.7,0,0.26,29,1484,2032,415612,664216,664524,667372,676734,677367,683268,732999,738370,1147917,1150514,1150575,1163063,1528988,1529003,1533925,1536020,1536042,1934145,1934166,1934180,2022803,2022908
0,0,0.006633,0.05,0.02,1,0,0,0,0.002,0,0,0,0.02,16,1475,2032,415606,664220,664522,664849,676734,677368,677371,732930,737432,1147471,1150513,1159852,1163036,1528989,1533014,1533924,1536018,1536022,1934144,1934167,1934178,2022801,2022897
